alpha,variable,value,metric,group,model_number,percent
0.84,f1scr_1,0.8391437308868501,f1scr,White,42,83.91437308868501
0.86,f1scr_1,0.8440925700365408,f1scr,White,43,84.40925700365408
0.88,f1scr_1,0.8489993935718617,f1scr,White,44,84.89993935718617
0.9,f1scr_1,0.8531722054380665,f1scr,White,45,85.31722054380666
0.92,f1scr_1,0.8580024067388689,f1scr,White,46,85.80024067388689
0.9400000000000001,f1scr_1,0.8621103117505995,f1scr,White,47,86.21103117505994
0.96,f1scr_1,0.8668656716417911,f1scr,White,48,86.68656716417911
0.98,f1scr_1,0.8715814506539834,f1scr,White,49,87.15814506539834
1.0,f1scr_1,0.8755924170616114,f1scr,White,50,87.55924170616115
0.0,f0r_1,0.26342710997442453,f0r,White,0,26.342710997442452
0.02,f0r_1,0.2605905006418485,f0r,White,1,26.059050064184852
0.04,f0r_1,0.2572533849129594,f0r,White,2,25.72533849129594
0.06,f0r_1,0.2543689320388349,f0r,White,3,25.436893203883493
0.08,f0r_1,0.25097529258777634,f0r,White,4,25.097529258777634
0.1,f0r_1,0.24755062050947094,f0r,White,5,24.755062050947092
0.12,f0r_1,0.24459016393442623,f0r,White,6,24.459016393442624
0.14,f0r_1,0.24110671936758893,f0r,White,7,24.110671936758894
0.16,f0r_1,0.23809523809523808,f0r,White,8,23.809523809523807
0.18,f0r_1,0.2345514950166113,f0r,White,9,23.45514950166113
0.2,f0r_1,0.23097463284379172,f0r,White,10,23.09746328437917
0.22,f0r_1,0.22788203753351208,f0r,White,11,22.78820375335121
0.24,f0r_1,0.22424242424242424,f0r,White,12,22.424242424242426
0.26,f0r_1,0.22056833558863329,f0r,White,13,22.056833558863328
0.28,f0r_1,0.21739130434782608,f0r,White,14,21.73913043478261
0.3,f0r_1,0.2136518771331058,f0r,White,15,21.36518771331058
0.32,f0r_1,0.21041809458533242,f0r,White,16,21.04180945853324
0.34,f0r_1,0.2066115702479339,f0r,White,17,20.66115702479339
0.36,f0r_1,0.2027681660899654,f0r,White,18,20.27681660899654
0.38,f0r_1,0.19944405837387075,f0r,White,19,19.944405837387073
0.4,f0r_1,0.19553072625698323,f0r,White,20,19.553072625698324
0.42,f0r_1,0.19214586255259467,f0r,White,21,19.214586255259466
0.44,f0r_1,0.18816067653276955,f0r,White,22,18.816067653276956
0.46,f0r_1,0.18413597733711048,f0r,White,23,18.413597733711047
0.48,f0r_1,0.1806543385490754,f0r,White,24,18.06543385490754
0.5,f0r_1,0.17655468191565404,f0r,White,25,17.655468191565404
0.52,f0r_1,0.1724137931034483,f0r,White,26,17.24137931034483
0.54,f0r_1,0.16883116883116883,f0r,White,27,16.883116883116884
0.56,f0r_1,0.1646120377084844,f0r,White,28,16.46120377084844
0.58,f0r_1,0.16096139839766935,f0r,White,29,16.096139839766934
0.6,f0r_1,0.15666178623718888,f0r,White,30,15.666178623718888
0.62,f0r_1,0.152317880794702,f0r,White,31,15.2317880794702
0.64,f0r_1,0.14855875831485588,f0r,White,32,14.855875831485587
0.66,f0r_1,0.14413075780089152,f0r,White,33,14.413075780089152
0.68,f0r_1,0.14029850746268657,f0r,White,34,14.029850746268657
0.7000000000000001,f0r_1,0.13578394598649662,f0r,White,35,13.578394598649663
0.72,f0r_1,0.13122171945701358,f0r,White,36,13.122171945701359
0.74,f0r_1,0.12727272727272726,f0r,White,37,12.727272727272727
0.76,f0r_1,0.12261995430312261,f0r,White,38,12.261995430312261
0.78,f0r_1,0.11791730474732007,f0r,White,39,11.791730474732006
0.8,f0r_1,0.11384615384615385,f0r,White,40,11.384615384615385
0.8200000000000001,f0r_1,0.10904872389791183,f0r,White,41,10.904872389791183
0.84,f0r_1,0.1048951048951049,f0r,White,42,10.48951048951049
0.86,f0r_1,0.1,f0r,White,43,10.0
0.88,f0r_1,0.09505106048703849,f0r,White,44,9.505106048703848
0.9,f0r_1,0.09076558800315707,f0r,White,45,9.076558800315707
0.92,f0r_1,0.08571428571428572,f0r,White,46,8.571428571428571
0.9400000000000001,f0r_1,0.08133971291866028,f0r,White,47,8.133971291866029
0.96,f0r_1,0.07618283881315156,f0r,White,48,7.618283881315156
0.98,f0r_1,0.07096774193548387,f0r,White,49,7.096774193548387
1.0,f0r_1,0.06645056726094004,f0r,White,50,6.645056726094004
0.0,npv_1,0.7365728900255755,npv,White,0,73.65728900255755
0.02,npv_1,0.7394094993581515,npv,White,1,73.94094993581515
0.04,npv_1,0.7427466150870407,npv,White,2,74.27466150870407
0.06,npv_1,0.7456310679611651,npv,White,3,74.5631067961165
0.08,npv_1,0.7490247074122237,npv,White,4,74.90247074122237
0.1,npv_1,0.752449379490529,npv,White,5,75.2449379490529
0.12,npv_1,0.7554098360655738,npv,White,6,75.54098360655738
0.14,npv_1,0.758893280632411,npv,White,7,75.8893280632411
0.16,npv_1,0.7619047619047619,npv,White,8,76.19047619047619
0.18,npv_1,0.7654485049833887,npv,White,9,76.54485049833887
0.2,npv_1,0.7690253671562083,npv,White,10,76.90253671562083
0.22,npv_1,0.7721179624664879,npv,White,11,77.21179624664879
0.24,npv_1,0.7757575757575758,npv,White,12,77.57575757575758
0.26,npv_1,0.7794316644113667,npv,White,13,77.94316644113667
0.28,npv_1,0.782608695652174,npv,White,14,78.26086956521739
0.3,npv_1,0.7863481228668942,npv,White,15,78.63481228668941
0.32,npv_1,0.7895819054146676,npv,White,16,78.95819054146675
0.34,npv_1,0.7933884297520661,npv,White,17,79.33884297520662
0.36,npv_1,0.7972318339100346,npv,White,18,79.72318339100346
0.38,npv_1,0.8005559416261293,npv,White,19,80.05559416261293
0.4,npv_1,0.8044692737430168,npv,White,20,80.44692737430168
0.42,npv_1,0.8078541374474053,npv,White,21,80.78541374474054
0.44,npv_1,0.8118393234672304,npv,White,22,81.18393234672304
0.46,npv_1,0.8158640226628895,npv,White,23,81.58640226628894
0.48,npv_1,0.8193456614509246,npv,White,24,81.93456614509246
0.5,npv_1,0.823445318084346,npv,White,25,82.3445318084346
0.52,npv_1,0.8275862068965517,npv,White,26,82.75862068965517
0.54,npv_1,0.8311688311688312,npv,White,27,83.11688311688312
0.56,npv_1,0.8353879622915156,npv,White,28,83.53879622915156
0.58,npv_1,0.8390386016023307,npv,White,29,83.90386016023307
0.6,npv_1,0.8433382137628112,npv,White,30,84.33382137628112
0.62,npv_1,0.847682119205298,npv,White,31,84.76821192052981
0.64,npv_1,0.8514412416851441,npv,White,32,85.14412416851441
0.66,npv_1,0.8558692421991084,npv,White,33,85.58692421991084
0.68,npv_1,0.8597014925373134,npv,White,34,85.97014925373134
0.7000000000000001,npv_1,0.8642160540135033,npv,White,35,86.42160540135033
0.72,npv_1,0.8687782805429864,npv,White,36,86.87782805429865
0.74,npv_1,0.8727272727272727,npv,White,37,87.27272727272727
0.76,npv_1,0.8773800456968773,npv,White,38,87.73800456968773
0.78,npv_1,0.8820826952526799,npv,White,39,88.208269525268
0.8,npv_1,0.8861538461538462,npv,White,40,88.61538461538461
0.8200000000000001,npv_1,0.8909512761020881,npv,White,41,89.0951276102088
0.84,npv_1,0.8951048951048951,npv,White,42,89.5104895104895
0.86,npv_1,0.9,npv,White,43,90.0
0.88,npv_1,0.9049489395129615,npv,White,44,90.49489395129615
0.9,npv_1,0.909234411996843,npv,White,45,90.92344119968429
0.92,npv_1,0.9142857142857143,npv,White,46,91.42857142857143
0.9400000000000001,npv_1,0.9186602870813397,npv,White,47,91.86602870813397
0.96,npv_1,0.9238171611868484,npv,White,48,92.38171611868484
0.98,npv_1,0.9290322580645162,npv,White,49,92.90322580645162
1.0,npv_1,0.93354943273906,npv,White,50,93.354943273906
0.0,tpr_1,0.4981729598051157,tpr,White,0,49.817295980511574
0.02,tpr_1,0.5054811205846529,tpr,White,1,50.548112058465286
0.04,tpr_1,0.5140073081607796,tpr,White,2,51.40073081607795
0.06,tpr_1,0.5213154689403167,tpr,White,3,52.131546894031665
0.08,tpr_1,0.5298416565164433,tpr,White,4,52.98416565164433
0.1,tpr_1,0.53836784409257,tpr,White,5,53.836784409257
0.12,tpr_1,0.5456760048721072,tpr,White,6,54.56760048721072
0.14,tpr_1,0.5542021924482339,tpr,White,7,55.420219244823386
0.16,tpr_1,0.561510353227771,tpr,White,8,56.1510353227771
0.18,tpr_1,0.5700365408038977,tpr,White,9,57.003654080389765
0.2,tpr_1,0.5785627283800243,tpr,White,10,57.85627283800243
0.22,tpr_1,0.5858708891595615,tpr,White,11,58.58708891595615
0.24,tpr_1,0.5943970767356882,tpr,White,12,59.43970767356882
0.26,tpr_1,0.6029232643118149,tpr,White,13,60.292326431181486
0.28,tpr_1,0.610231425091352,tpr,White,14,61.0231425091352
0.3,tpr_1,0.6187576126674786,tpr,White,15,61.875761266747865
0.32,tpr_1,0.6260657734470159,tpr,White,16,62.606577344701584
0.34,tpr_1,0.6345919610231425,tpr,White,17,63.45919610231425
0.36,tpr_1,0.6431181485992692,tpr,White,18,64.31181485992693
0.38,tpr_1,0.6504263093788063,tpr,White,19,65.04263093788063
0.4,tpr_1,0.658952496954933,tpr,White,20,65.89524969549329
0.42,tpr_1,0.6662606577344702,tpr,White,21,66.62606577344702
0.44,tpr_1,0.6747868453105969,tpr,White,22,67.47868453105968
0.46,tpr_1,0.6833130328867235,tpr,White,23,68.33130328867234
0.48,tpr_1,0.6906211936662606,tpr,White,24,69.06211936662606
0.5,tpr_1,0.6991473812423873,tpr,White,25,69.91473812423872
0.52,tpr_1,0.707673568818514,tpr,White,26,70.7673568818514
0.54,tpr_1,0.7149817295980512,tpr,White,27,71.49817295980512
0.56,tpr_1,0.7235079171741778,tpr,White,28,72.35079171741778
0.58,tpr_1,0.730816077953715,tpr,White,29,73.0816077953715
0.6,tpr_1,0.7393422655298416,tpr,White,30,73.93422655298416
0.62,tpr_1,0.7478684531059683,tpr,White,31,74.78684531059683
0.64,tpr_1,0.7551766138855055,tpr,White,32,75.51766138855055
0.66,tpr_1,0.7637028014616322,tpr,White,33,76.37028014616321
0.68,tpr_1,0.7710109622411693,tpr,White,34,77.10109622411693
0.7000000000000001,tpr_1,0.7795371498172959,tpr,White,35,77.95371498172959
0.72,tpr_1,0.7880633373934226,tpr,White,36,78.80633373934226
0.74,tpr_1,0.7953714981729598,tpr,White,37,79.53714981729598
0.76,tpr_1,0.8038976857490865,tpr,White,38,80.38976857490864
0.78,tpr_1,0.8124238733252132,tpr,White,39,81.24238733252132
0.8,tpr_1,0.8197320341047503,tpr,White,40,81.97320341047502
0.8200000000000001,tpr_1,0.8282582216808769,tpr,White,41,82.8258221680877
0.84,tpr_1,0.8355663824604141,tpr,White,42,83.55663824604142
0.86,tpr_1,0.8440925700365408,tpr,White,43,84.40925700365408
0.88,tpr_1,0.8526187576126675,tpr,White,44,85.26187576126675
0.9,tpr_1,0.8599269183922046,tpr,White,45,85.99269183922046
0.92,tpr_1,0.8684531059683313,tpr,White,46,86.84531059683313
0.9400000000000001,tpr_1,0.8757612667478685,tpr,White,47,87.57612667478685
0.96,tpr_1,0.8842874543239951,tpr,White,48,88.42874543239951
0.98,tpr_1,0.8928136419001218,tpr,White,49,89.28136419001218
1.0,tpr_1,0.9001218026796589,tpr,White,50,90.01218026796589
0.0,mk_1,0.4982116237313483,mk,White,0,49.82116237313483
0.02,mk_1,0.503682059210822,mk,White,1,50.3682059210822
0.04,mk_1,0.5100193423597679,mk,White,2,51.00193423597679
0.06,mk_1,0.5154152406230357,mk,White,3,51.541524062303566
0.08,mk_1,0.5216712438243019,mk,White,4,52.16712438243019
0.1,mk_1,0.527887975981757,mk,White,5,52.7887975981757
0.12,mk_1,0.5331876138433516,mk,White,6,53.318761384335154
0.14,mk_1,0.5393392497576253,mk,White,7,53.93392497576252
0.16,mk_1,0.5445872746382083,mk,White,8,54.458727463820836
0.18,mk_1,0.5506834043122477,mk,White,9,55.06834043122477
0.2,mk_1,0.5567533936902049,mk,White,10,55.67533936902049
0.22,mk_1,0.5619373384927604,mk,White,11,56.19373384927604
0.24,mk_1,0.567965367965368,mk,White,12,56.7965367965368
0.26,mk_1,0.5739742005269366,mk,White,13,57.39742005269366
0.28,mk_1,0.5791110803898527,mk,White,14,57.91110803898527
0.3,mk_1,0.5850902612316742,mk,White,15,58.509026123167416
0.32,mk_1,0.5902049583741691,mk,White,16,59.02049583741691
0.34,mk_1,0.5961619274408181,mk,White,17,59.61619274408181
0.36,mk_1,0.6021098826905225,mk,White,18,60.210988269052244
0.38,mk_1,0.6072024673058876,mk,White,19,60.720246730588755
0.4,mk_1,0.6131389299463053,mk,White,20,61.31389299463053
0.42,mk_1,0.6182245078177757,mk,White,21,61.82245078177757
0.44,mk_1,0.6241560390097525,mk,White,22,62.41560390097525
0.46,mk_1,0.6300875349996093,mk,White,23,63.00875349996093
0.48,mk_1,0.635172999580421,mk,White,24,63.517299958042095
0.5,mk_1,0.6411091357481635,mk,White,25,64.11091357481635
0.52,mk_1,0.6470502407470453,mk,White,26,64.70502407470453
0.54,mk_1,0.6521478521478521,mk,White,27,65.21478521478521
0.56,mk_1,0.6581026437319588,mk,White,28,65.81026437319588
0.58,mk_1,0.6632144257781549,mk,White,29,66.32144257781549
0.6,mk_1,0.6691885538988656,mk,White,30,66.91885538988656
0.62,mk_1,0.6751753806608236,mk,White,31,67.51753806608237
0.64,mk_1,0.6803182470327376,mk,White,32,68.03182470327376
0.66,mk_1,0.6863328183580488,mk,White,33,68.63328183580488
0.68,mk_1,0.6915017553494027,mk,White,34,69.15017553494027
0.7000000000000001,mk_1,0.6975493873468368,mk,White,35,69.75493873468368
0.72,mk_1,0.7036169902204059,mk,White,36,70.3616990220406
0.74,mk_1,0.7088348271446863,mk,White,37,70.88348271446863
0.76,mk_1,0.7149434974735271,mk,White,38,71.49434974735271
0.78,mk_1,0.7210764059445038,mk,White,39,72.10764059445039
0.8,mk_1,0.7263535964659562,mk,White,40,72.63535964659562
0.8200000000000001,mk_1,0.7325354345179296,mk,White,41,73.25354345179295
0.84,mk_1,0.7378567378567378,mk,White,42,73.78567378567378
0.86,mk_1,0.7440925700365408,mk,White,43,74.40925700365409
0.88,mk_1,0.7503595675322852,mk,White,44,75.03595675322852
0.9,mk_1,0.7557571937714234,mk,White,45,75.57571937714233
0.92,mk_1,0.7620859520978427,mk,White,46,76.20859520978426
0.9400000000000001,mk_1,0.7675386814142795,mk,White,47,76.75386814142794
0.96,mk_1,0.7739342572055836,mk,White,48,77.39342572055835
0.98,mk_1,0.7803679142782212,mk,White,49,78.03679142782212
1.0,mk_1,0.7859139079409054,mk,White,50,78.59139079409054
0.0,tnr_1,0.9,tnr,White,0,90.0
0.02,tnr_1,0.9,tnr,White,1,90.0
0.04,tnr_1,0.9,tnr,White,2,90.0
0.06,tnr_1,0.9,tnr,White,3,90.0
0.08,tnr_1,0.9,tnr,White,4,90.0
0.1,tnr_1,0.9,tnr,White,5,90.0
0.12,tnr_1,0.9,tnr,White,6,90.0
0.14,tnr_1,0.9,tnr,White,7,90.0
0.16,tnr_1,0.9,tnr,White,8,90.0
0.18,tnr_1,0.9,tnr,White,9,90.0
0.2,tnr_1,0.9,tnr,White,10,90.0
0.22,tnr_1,0.9,tnr,White,11,90.0
0.24,tnr_1,0.9,tnr,White,12,90.0
0.26,tnr_1,0.9,tnr,White,13,90.0
0.28,tnr_1,0.9,tnr,White,14,90.0
0.3,tnr_1,0.9,tnr,White,15,90.0
0.32,tnr_1,0.9,tnr,White,16,90.0
0.34,tnr_1,0.9,tnr,White,17,90.0
0.36,tnr_1,0.9,tnr,White,18,90.0
0.38,tnr_1,0.9,tnr,White,19,90.0
0.4,tnr_1,0.9,tnr,White,20,90.0
0.42,tnr_1,0.9,tnr,White,21,90.0
0.44,tnr_1,0.9,tnr,White,22,90.0
0.46,tnr_1,0.9,tnr,White,23,90.0
0.48,tnr_1,0.9,tnr,White,24,90.0
0.5,tnr_1,0.9,tnr,White,25,90.0
0.52,tnr_1,0.9,tnr,White,26,90.0
0.54,tnr_1,0.9,tnr,White,27,90.0
0.56,tnr_1,0.9,tnr,White,28,90.0
0.58,tnr_1,0.9,tnr,White,29,90.0
0.6,tnr_1,0.9,tnr,White,30,90.0
0.62,tnr_1,0.9,tnr,White,31,90.0
0.64,tnr_1,0.9,tnr,White,32,90.0
0.66,tnr_1,0.9,tnr,White,33,90.0
0.68,tnr_1,0.9,tnr,White,34,90.0
0.7000000000000001,tnr_1,0.9,tnr,White,35,90.0
0.72,tnr_1,0.9,tnr,White,36,90.0
0.74,tnr_1,0.9,tnr,White,37,90.0
0.76,tnr_1,0.9,tnr,White,38,90.0
0.78,tnr_1,0.9,tnr,White,39,90.0
0.8,tnr_1,0.9,tnr,White,40,90.0
0.8200000000000001,tnr_1,0.9,tnr,White,41,90.0
0.84,tnr_1,0.9,tnr,White,42,90.0
0.86,tnr_1,0.9,tnr,White,43,90.0
0.88,tnr_1,0.9,tnr,White,44,90.0
0.9,tnr_1,0.9,tnr,White,45,90.0
0.92,tnr_1,0.9,tnr,White,46,90.0
0.9400000000000001,tnr_1,0.9,tnr,White,47,90.0
0.96,tnr_1,0.9,tnr,White,48,90.0
0.98,tnr_1,0.9,tnr,White,49,90.0
1.0,tnr_1,0.9,tnr,White,50,90.0
0.0,fnr_1,0.5018270401948843,fnr,White,0,50.18270401948843
0.02,fnr_1,0.4945188794153471,fnr,White,1,49.451887941534714
0.04,fnr_1,0.48599269183922045,fnr,White,2,48.59926918392205
0.06,fnr_1,0.47868453105968334,fnr,White,3,47.868453105968335
0.08,fnr_1,0.4701583434835566,fnr,White,4,47.01583434835566
0.1,fnr_1,0.46163215590742995,fnr,White,5,46.16321559074299
0.12,fnr_1,0.4543239951278928,fnr,White,6,45.43239951278928
0.14,fnr_1,0.4457978075517661,fnr,White,7,44.579780755176614
0.16,fnr_1,0.438489646772229,fnr,White,8,43.8489646772229
0.18,fnr_1,0.4299634591961023,fnr,White,9,42.99634591961023
0.2,fnr_1,0.42143727161997563,fnr,White,10,42.14372716199756
0.22,fnr_1,0.41412911084043846,fnr,White,11,41.41291108404385
0.24,fnr_1,0.4056029232643118,fnr,White,12,40.56029232643118
0.26,fnr_1,0.39707673568818513,fnr,White,13,39.707673568818514
0.28,fnr_1,0.38976857490864797,fnr,White,14,38.976857490864795
0.3,fnr_1,0.3812423873325213,fnr,White,15,38.12423873325213
0.32,fnr_1,0.37393422655298414,fnr,White,16,37.393422655298416
0.34,fnr_1,0.3654080389768575,fnr,White,17,36.54080389768575
0.36,fnr_1,0.3568818514007308,fnr,White,18,35.68818514007308
0.38,fnr_1,0.34957369062119364,fnr,White,19,34.95736906211936
0.4,fnr_1,0.341047503045067,fnr,White,20,34.104750304506695
0.42,fnr_1,0.3337393422655298,fnr,White,21,33.37393422655298
0.44,fnr_1,0.32521315468940315,fnr,White,22,32.521315468940315
0.46,fnr_1,0.3166869671132765,fnr,White,23,31.668696711327648
0.48,fnr_1,0.3093788063337393,fnr,White,24,30.937880633373933
0.5,fnr_1,0.30085261875761266,fnr,White,25,30.085261875761265
0.52,fnr_1,0.292326431181486,fnr,White,26,29.232643118148598
0.54,fnr_1,0.2850182704019488,fnr,White,27,28.501827040194883
0.56,fnr_1,0.27649208282582216,fnr,White,28,27.649208282582215
0.58,fnr_1,0.269183922046285,fnr,White,29,26.9183922046285
0.6,fnr_1,0.26065773447015833,fnr,White,30,26.065773447015832
0.62,fnr_1,0.25213154689403167,fnr,White,31,25.213154689403165
0.64,fnr_1,0.24482338611449453,fnr,White,32,24.482338611449453
0.66,fnr_1,0.23629719853836784,fnr,White,33,23.629719853836782
0.68,fnr_1,0.2289890377588307,fnr,White,34,22.89890377588307
0.7000000000000001,fnr_1,0.220462850182704,fnr,White,35,22.0462850182704
0.72,fnr_1,0.21193666260657734,fnr,White,36,21.193666260657736
0.74,fnr_1,0.2046285018270402,fnr,White,37,20.46285018270402
0.76,fnr_1,0.1961023142509135,fnr,White,38,19.61023142509135
0.78,fnr_1,0.18757612667478685,fnr,White,39,18.757612667478686
0.8,fnr_1,0.18026796589524968,fnr,White,40,18.026796589524967
0.8200000000000001,fnr_1,0.17174177831912302,fnr,White,41,17.174177831912303
0.84,fnr_1,0.16443361753958588,fnr,White,42,16.443361753958587
0.86,fnr_1,0.1559074299634592,fnr,White,43,15.590742996345918
0.88,fnr_1,0.14738124238733252,fnr,White,44,14.738124238733253
0.9,fnr_1,0.14007308160779536,fnr,White,45,14.007308160779536
0.92,fnr_1,0.1315468940316687,fnr,White,46,13.15468940316687
0.9400000000000001,fnr_1,0.12423873325213154,fnr,White,47,12.423873325213155
0.96,fnr_1,0.11571254567600488,fnr,White,48,11.571254567600487
0.98,fnr_1,0.1071863580998782,fnr,White,49,10.71863580998782
1.0,fnr_1,0.09987819732034105,fnr,White,50,9.987819732034104
0.0,mcc_1,0.4507973412157076,mcc,White,0,45.07973412157076
0.02,mcc_1,0.4565854483488691,mcc,White,1,45.65854483488691
0.04,mcc_1,0.463341865042805,mcc,White,2,46.3341865042805
0.06,mcc_1,0.46913691848425265,mcc,White,3,46.913691848425266
0.08,mcc_1,0.47590317280449657,mcc,White,4,47.59031728044965
0.1,mcc_1,0.4826761250749523,mcc,White,5,48.26761250749523
0.12,mcc_1,0.48848756712520774,mcc,White,6,48.848756712520775
0.14,mcc_1,0.4952754737197229,mcc,White,7,49.52754737197229
0.16,mcc_1,0.5011011045903506,mcc,White,8,50.11011045903506
0.18,mcc_1,0.5079071352505845,mcc,White,9,50.79071352505845
0.2,mcc_1,0.5147242004022803,mcc,White,10,51.47242004022803
0.22,mcc_1,0.5205768440660061,mcc,White,11,52.057684406600615
0.24,mcc_1,0.5274167084596026,mcc,White,12,52.741670845960265
0.26,mcc_1,0.5342700668478433,mcc,White,13,53.42700668478433
0.28,mcc_1,0.5401557486060751,mcc,White,14,54.01557486060751
0.3,mcc_1,0.5470363783796555,mcc,White,15,54.703637837965545
0.32,mcc_1,0.5529466500998039,mcc,White,16,55.29466500998039
0.34,mcc_1,0.5598573688513143,mcc,White,17,55.98573688513143
0.36,mcc_1,0.5667854355696537,mcc,White,18,56.678543556965366
0.38,mcc_1,0.5727381864900812,mcc,White,19,57.27381864900812
0.4,mcc_1,0.5797005662452133,mcc,White,20,57.97005662452133
0.42,mcc_1,0.5856838844461445,mcc,White,21,58.56838844461445
0.44,mcc_1,0.592683264525628,mcc,White,22,59.2683264525628
0.46,mcc_1,0.5997036679580051,mcc,White,23,59.97036679580051
0.48,mcc_1,0.6057384686160826,mcc,White,24,60.57384686160826
0.5,mcc_1,0.6127999388707644,mcc,White,25,61.279993887076444
0.52,mcc_1,0.6198846045882915,mcc,White,26,61.98846045882915
0.54,mcc_1,0.625976208382406,mcc,White,27,62.597620838240594
0.56,mcc_1,0.6331059495260982,mcc,White,28,63.31059495260982
0.58,mcc_1,0.6392372990970925,mcc,White,29,63.92372990970925
0.6,mcc_1,0.6464147022904211,mcc,White,30,64.64147022904211
0.62,mcc_1,0.6536188382619454,mcc,White,31,65.36188382619454
0.64,mcc_1,0.6598156555987106,mcc,White,32,65.98156555987106
0.66,mcc_1,0.6670714211335855,mcc,White,33,66.70714211335856
0.68,mcc_1,0.6733135976759266,mcc,White,34,67.33135976759266
0.7000000000000001,mcc_1,0.6806235731328364,mcc,White,35,68.06235731328364
0.72,mcc_1,0.6879638099498724,mcc,White,36,68.79638099498723
0.74,mcc_1,0.6942800973229484,mcc,White,37,69.42800973229484
0.76,mcc_1,0.70167853170883,mcc,White,38,70.16785317088299
0.78,mcc_1,0.7091093838685204,mcc,White,39,70.91093838685204
0.8,mcc_1,0.7155050640252247,mcc,White,40,71.55050640252247
0.8200000000000001,mcc_1,0.7229981412118033,mcc,White,41,72.29981412118033
0.84,mcc_1,0.7294482891796121,mcc,White,42,72.94482891796122
0.86,mcc_1,0.737006240071427,mcc,White,43,73.70062400714271
0.88,mcc_1,0.7446002305732777,mcc,White,44,74.46002305732777
0.9,mcc_1,0.7511386426331443,mcc,White,45,75.11386426331444
0.92,mcc_1,0.7588016434795087,mcc,White,46,75.88016434795087
0.9400000000000001,mcc_1,0.7654003756816711,mcc,White,47,76.54003756816711
0.96,mcc_1,0.7731351238430044,mcc,White,48,77.31351238430044
0.98,mcc_1,0.7809096541256988,mcc,White,49,78.09096541256989
1.0,mcc_1,0.7876058172505657,mcc,White,50,78.76058172505657
0.0,plr_1,4.981729598051157,plr,White,0,498.1729598051157
0.02,plr_1,5.054811205846528,plr,White,1,505.48112058465284
0.04,plr_1,5.140073081607795,plr,White,2,514.0073081607795
0.06,plr_1,5.213154689403166,plr,White,3,521.3154689403166
0.08,plr_1,5.298416565164433,plr,White,4,529.8416565164433
0.1,plr_1,5.383678440925699,plr,White,5,538.36784409257
0.12,plr_1,5.456760048721072,plr,White,6,545.6760048721071
0.14,plr_1,5.542021924482339,plr,White,7,554.2021924482339
0.16,plr_1,5.615103532277709,plr,White,8,561.5103532277709
0.18,plr_1,5.7003654080389765,plr,White,9,570.0365408038977
0.2,plr_1,5.785627283800243,plr,White,10,578.5627283800243
0.22,plr_1,5.858708891595615,plr,White,11,585.8708891595616
0.24,plr_1,5.943970767356881,plr,White,12,594.3970767356882
0.26,plr_1,6.029232643118148,plr,White,13,602.9232643118148
0.28,plr_1,6.102314250913519,plr,White,14,610.2314250913519
0.3,plr_1,6.187576126674786,plr,White,15,618.7576126674786
0.32,plr_1,6.260657734470159,plr,White,16,626.0657734470159
0.34,plr_1,6.345919610231425,plr,White,17,634.5919610231425
0.36,plr_1,6.431181485992692,plr,White,18,643.1181485992691
0.38,plr_1,6.5042630937880626,plr,White,19,650.4263093788063
0.4,plr_1,6.58952496954933,plr,White,20,658.9524969549329
0.42,plr_1,6.662606577344701,plr,White,21,666.2606577344701
0.44,plr_1,6.747868453105968,plr,White,22,674.7868453105968
0.46,plr_1,6.8331303288672345,plr,White,23,683.3130328867235
0.48,plr_1,6.906211936662606,plr,White,24,690.6211936662606
0.5,plr_1,6.991473812423872,plr,White,25,699.1473812423873
0.52,plr_1,7.076735688185139,plr,White,26,707.6735688185139
0.54,plr_1,7.149817295980512,plr,White,27,714.9817295980512
0.56,plr_1,7.235079171741778,plr,White,28,723.5079171741778
0.58,plr_1,7.3081607795371495,plr,White,29,730.816077953715
0.6,plr_1,7.393422655298416,plr,White,30,739.3422655298416
0.62,plr_1,7.478684531059683,plr,White,31,747.8684531059682
0.64,plr_1,7.551766138855054,plr,White,32,755.1766138855054
0.66,plr_1,7.637028014616321,plr,White,33,763.7028014616321
0.68,plr_1,7.710109622411692,plr,White,34,771.0109622411692
0.7000000000000001,plr_1,7.795371498172959,plr,White,35,779.5371498172959
0.72,plr_1,7.880633373934225,plr,White,36,788.0633373934226
0.74,plr_1,7.953714981729598,plr,White,37,795.3714981729598
0.76,plr_1,8.038976857490864,plr,White,38,803.8976857490863
0.78,plr_1,8.124238733252131,plr,White,39,812.4238733252131
0.8,plr_1,8.197320341047503,plr,White,40,819.7320341047503
0.8200000000000001,plr_1,8.282582216808768,plr,White,41,828.2582216808768
0.84,plr_1,8.355663824604141,plr,White,42,835.5663824604142
0.86,plr_1,8.440925700365408,plr,White,43,844.0925700365408
0.88,plr_1,8.526187576126674,plr,White,44,852.6187576126674
0.9,plr_1,8.599269183922045,plr,White,45,859.9269183922045
0.92,plr_1,8.684531059683312,plr,White,46,868.4531059683312
0.9400000000000001,plr_1,8.757612667478684,plr,White,47,875.7612667478684
0.96,plr_1,8.842874543239951,plr,White,48,884.2874543239951
0.98,plr_1,8.928136419001218,plr,White,49,892.8136419001218
1.0,plr_1,9.001218026796588,plr,White,50,900.1218026796588
0.0,nlr_1,0.5575856002165381,nlr,White,0,55.758560021653814
0.02,nlr_1,0.5494654215726079,nlr,White,1,54.946542157260794
0.04,nlr_1,0.539991879821356,nlr,White,2,53.9991879821356
